Date,Open,High,Low,Close,Adj Close,Volume
2018-06-15,20.000000,22.000000,16.540001,17.500000,17.500000,1163000
2018-06-18,17.980000,19.000000,17.500000,18.500000,18.500000,178100
2018-06-19,18.420000,20.850000,18.320000,19.570000,19.570000,171700
2018-06-20,19.660000,23.290001,19.660000,20.240000,20.240000,178500
2018-06-21,20.280001,21.013000,19.559000,20.059999,20.059999,48800
2018-06-22,20.000000,21.438999,20.000000,20.030001,20.030001,18100
2018-06-25,20.080000,20.420000,19.500000,20.337000,20.337000,39900
2018-06-26,20.240000,21.000000,20.000000,20.250000,20.250000,24800
2018-06-27,20.150000,20.909000,19.500000,19.660000,19.660000,22900
2018-06-28,20.129999,20.299999,19.500000,19.600000,19.600000,14400
2018-06-29,19.990000,19.990000,19.500000,19.730000,19.730000,7400
2018-07-02,19.620001,20.240000,19.500000,19.879999,19.879999,4000
2018-07-03,19.840000,20.110001,19.500000,19.650000,19.650000,6800
2018-07-05,19.799999,20.059999,19.580000,19.770000,19.770000,7500
2018-07-06,19.770000,20.030001,19.250000,19.820000,19.820000,23800
2018-07-09,19.950001,20.080000,19.260000,19.790001,19.790001,9200
2018-07-10,20.000000,20.000000,18.059999,18.540001,18.540001,39200
2018-07-11,18.969999,19.190001,18.059999,18.639999,18.639999,27900
2018-07-12,18.580000,18.980000,18.551001,18.650000,18.650000,28200
2018-07-13,18.760000,19.100000,18.500000,18.870001,18.870001,21000
2018-07-16,18.580000,18.980000,18.270000,18.420000,18.420000,38000
2018-07-17,18.420000,18.715000,18.100000,18.309999,18.309999,28900
2018-07-18,18.250000,18.920000,18.100000,18.400000,18.400000,19900
2018-07-19,18.250000,18.650000,18.250000,18.424999,18.424999,9100
2018-07-20,18.740000,18.900000,18.450001,18.450001,18.450001,12000
2018-07-23,18.790001,18.799999,18.500000,18.600000,18.600000,10300
2018-07-24,19.100000,19.100000,18.570000,18.709999,18.709999,13400
2018-07-25,18.680000,18.809999,18.110001,18.250000,18.250000,22200
2018-07-26,18.100000,18.139999,17.000000,17.600000,17.600000,21500
2018-07-27,17.730000,18.504999,17.320000,17.680000,17.680000,19200
2018-07-30,17.680000,18.190001,17.285000,17.600000,17.600000,7800
2018-07-31,17.980000,17.980000,17.330000,17.400000,17.400000,14500
2018-08-01,17.370001,17.879999,16.000000,16.330000,16.330000,82800
2018-08-02,16.090000,16.480000,13.520000,14.310000,14.310000,131800
2018-08-03,14.260000,14.850000,13.410000,13.940000,13.940000,95600
2018-08-06,14.000000,15.550000,13.420000,14.700000,14.700000,119200
2018-08-07,14.860000,15.389000,14.250000,14.360000,14.360000,94400
2018-08-08,14.480000,15.000000,14.350000,14.570000,14.570000,98100
2018-08-09,14.490000,15.290000,14.260000,15.200000,15.200000,51600
2018-08-10,15.290000,15.550000,14.881000,15.100000,15.100000,67000
2018-08-13,15.100000,15.470000,14.810000,15.000000,15.000000,26400
2018-08-14,15.300000,16.230000,15.040000,16.180000,16.180000,20600
2018-08-15,16.059999,17.309999,15.850000,16.139999,16.139999,69900
2018-08-16,16.320000,17.204000,16.010000,16.100000,16.100000,46100
