Date,Open,High,Low,Close,Adj Close,Volume
2020-10-16,11.800000,11.900000,10.300000,11.500000,11.500000,458200
2020-10-19,11.200000,11.500000,10.750000,11.290000,11.290000,118900
2020-10-20,11.470000,11.480000,10.810000,11.000000,11.000000,37500
2020-10-21,11.000000,11.320000,10.910000,11.190000,11.190000,35200
2020-10-22,10.800000,11.200000,10.800000,11.150000,11.150000,12900
2020-10-23,11.200000,11.200000,10.816000,10.964000,10.964000,5600
2020-10-26,10.800000,10.830000,10.100000,10.150000,10.150000,47100
2020-10-27,10.100000,10.290000,9.600000,10.150000,10.150000,38900
2020-10-28,10.070000,10.070000,9.300000,9.900000,9.900000,19100
2020-10-29,9.990000,9.990000,9.750000,9.910000,9.910000,9300
2020-10-30,9.760000,9.900000,9.510000,9.710000,9.710000,10700
2020-11-02,9.710000,9.748000,9.500000,9.628000,9.628000,1900
2020-11-03,9.510000,9.860000,9.500000,9.860000,9.860000,5600
2020-11-04,9.860000,9.860000,9.860000,9.860000,9.860000,0
2020-11-05,9.698000,9.970000,9.500000,9.800000,9.800000,4200
2020-11-06,9.800000,10.250000,9.800000,10.003000,10.003000,2600
2020-11-09,10.510000,10.510000,9.500000,10.225000,10.225000,13300
2020-11-10,9.990000,9.999000,9.990000,9.995000,9.995000,1000
2020-11-11,10.030000,10.040000,9.891000,9.960000,9.960000,2000
2020-11-12,9.740000,9.960000,9.530000,9.730000,9.730000,9400
2020-11-13,9.600000,9.930000,9.600000,9.930000,9.930000,7300
2020-11-16,9.930000,9.930000,9.100000,9.400000,9.400000,9600
2020-11-17,9.251000,9.470000,9.120000,9.300000,9.300000,7100
2020-11-18,9.205000,9.430000,9.199000,9.270000,9.270000,15300
2020-11-19,9.070000,9.270000,9.070000,9.110000,9.110000,9600
2020-11-20,9.000000,9.000000,8.625000,8.730000,8.730000,15300
2020-11-23,8.680000,8.680000,8.300000,8.510000,8.510000,11900
2020-11-24,8.690000,8.690000,8.010000,8.163000,8.163000,14800
2020-11-25,8.200000,8.400000,8.200000,8.360000,8.360000,3300
2020-11-27,8.360000,8.460000,8.050000,8.110000,8.110000,4900
2020-11-30,8.050000,8.600000,8.050000,8.500000,8.500000,33200
2020-12-01,8.200000,8.500000,8.120000,8.240000,8.240000,26100
2020-12-02,8.050000,8.400000,8.050000,8.175000,8.175000,23800
2020-12-03,8.400000,8.400000,8.220000,8.230000,8.230000,5000
2020-12-04,8.760000,8.760000,8.240000,8.750000,8.750000,18300
2020-12-07,8.750000,9.500000,8.563000,9.300000,9.300000,20000
2020-12-08,9.300000,9.500000,8.820000,9.420000,9.420000,18200
2020-12-09,9.160000,9.241000,8.500000,9.000000,9.000000,20500
2020-12-10,8.961000,10.385000,8.547000,9.930000,9.930000,37900
2020-12-11,9.930000,10.140000,9.400000,9.505000,9.505000,50100
2020-12-14,9.660000,9.980000,9.250000,9.770000,9.770000,16200
2020-12-15,9.470000,9.670000,9.470000,9.650000,9.650000,8000
2020-12-16,9.740000,9.740000,9.495000,9.510000,9.510000,9800
2020-12-17,9.479000,18.500000,8.900000,8.900000,8.900000,1491400
2020-12-18,9.600000,9.669000,8.140000,8.140000,8.140000,152200
