Date,Open,High,Low,Close,Adj Close,Volume
2015-06-25,127.400002,134.899994,122.500000,130.000000,130.000000,201360
2015-06-26,130.800003,134.699997,128.500000,134.699997,134.699997,11220
2015-06-29,140.000000,140.000000,116.599998,117.050003,117.050003,4650
2015-06-30,115.099998,122.099998,115.099998,122.099998,122.099998,3380
2015-07-01,119.599998,136.000000,117.900002,132.000000,132.000000,10230
2015-07-02,127.300003,143.399994,122.199997,124.000000,124.000000,10710
2015-07-06,134.899994,169.600006,126.099998,136.399994,136.399994,22540
2015-07-07,139.000000,147.199997,130.199997,134.199997,134.199997,5140
2015-07-08,132.399994,139.860001,125.099998,130.000000,130.000000,3600
2015-07-09,132.800003,133.839996,123.000000,125.500000,125.500000,3500
2015-07-10,126.699997,145.699997,126.699997,143.800003,143.800003,9900
2015-07-13,146.899994,149.500000,125.000000,129.500000,129.500000,4730
2015-07-14,127.699997,141.199997,127.699997,139.699997,139.699997,2670
2015-07-15,142.300003,142.300003,131.399994,133.699997,133.699997,2970
2015-07-16,132.000000,136.000000,130.199997,133.000000,133.000000,3320
2015-07-17,134.199997,142.000000,132.399994,140.500000,140.500000,4950
2015-07-20,143.000000,147.940002,132.100006,137.600006,137.600006,13050
2015-07-21,140.100006,143.199997,138.699997,140.000000,140.000000,23730
2015-07-22,140.000000,144.130005,139.000000,141.399994,141.399994,8640
2015-07-23,144.000000,146.399994,142.850006,145.000000,145.000000,9380
2015-07-24,146.000000,147.500000,139.000000,139.000000,139.000000,6460
2015-07-27,139.000000,139.199997,120.000000,120.000000,120.000000,17370
2015-07-28,120.000000,137.399994,120.000000,130.899994,130.899994,7930
2015-07-29,125.199997,135.899994,125.199997,135.000000,135.000000,3030
2015-07-30,133.399994,140.899994,130.000000,139.600006,139.600006,3310
2015-07-31,138.300003,141.000000,130.000000,130.000000,130.000000,6500
2015-08-03,130.000000,132.300003,122.599998,124.099998,124.099998,3160
2015-08-04,132.100006,134.000000,125.099998,130.500000,130.500000,5780
2015-08-05,132.300003,135.500000,126.500000,132.649994,132.649994,6040
2015-08-06,136.800003,136.800003,127.599998,128.699997,128.699997,3810
2015-08-07,130.000000,132.600006,124.500000,126.599998,126.599998,3700
2015-08-10,128.500000,130.000000,125.099998,128.350006,128.350006,5390
2015-08-11,130.000000,130.000000,122.000000,122.300003,122.300003,1390
2015-08-12,123.800003,123.870003,109.000000,114.199997,114.199997,4480
2015-08-13,114.500000,124.889999,114.500000,119.900002,119.900002,2770
2015-08-14,124.800003,125.099998,114.000000,119.900002,119.900002,2930
2015-08-17,115.000000,123.800003,110.000000,120.699997,120.699997,5140
2015-08-18,119.000000,123.599998,115.800003,118.900002,118.900002,5930
2015-08-19,117.900002,123.000000,117.400002,119.400002,119.400002,6140
2015-08-20,118.300003,123.550003,113.400002,118.699997,118.699997,3380
2015-08-21,118.699997,120.660004,110.800003,112.599998,112.599998,12940
2015-08-24,104.699997,111.699997,100.500000,111.699997,111.699997,3750
2015-08-25,112.800003,117.739998,109.599998,110.500000,110.500000,950
2015-08-26,111.000000,117.459999,107.500000,111.300003,111.300003,2890
2015-08-27,111.599998,120.000000,111.000000,119.300003,119.300003,3310
2015-08-28,120.500000,126.000000,119.400002,122.879997,122.879997,2300
2015-08-31,120.970001,123.900002,110.199997,113.900002,113.900002,2660
2015-09-01,118.699997,118.699997,103.599998,106.800003,106.800003,2470
2015-09-02,108.000000,121.500000,108.000000,119.800003,119.800003,4250
2015-09-03,120.500000,122.599998,111.300003,115.000000,115.000000,3150
2015-09-04,112.500000,119.900002,109.599998,111.900002,111.900002,2130
2015-09-08,113.000000,116.000000,107.000000,108.099998,108.099998,5030
2015-09-09,112.099998,119.000000,106.300003,119.000000,119.000000,4690
