Date,Open,High,Low,Close,Adj Close,Volume
1989-07-20,0.000000,0.371094,0.347656,0.347656,0.277825,33836800
1989-07-21,0.000000,0.351563,0.335938,0.335938,0.268460,9337600
1989-07-24,0.000000,0.339844,0.335938,0.339844,0.271582,3699200
1989-07-25,0.000000,0.347656,0.335938,0.339844,0.271582,1820800
1989-07-26,0.000000,0.351563,0.339844,0.343750,0.274703,2361600
1989-07-27,0.000000,0.355469,0.343750,0.355469,0.284068,4419200
1989-07-28,0.000000,0.355469,0.347656,0.347656,0.277825,5072000
1989-07-31,0.000000,0.355469,0.347656,0.347656,0.277825,1932800
1989-08-01,0.000000,0.351563,0.343750,0.343750,0.274703,2662400
1989-08-02,0.000000,0.351563,0.343750,0.347656,0.277825,3577600
1989-08-03,0.000000,0.355469,0.347656,0.347656,0.277825,2448000
1989-08-04,0.000000,0.355469,0.347656,0.347656,0.277825,1939200
1989-08-07,0.000000,0.347656,0.347656,0.347656,0.277825,208000
1989-08-08,0.000000,0.359375,0.351563,0.355469,0.284068,10144000
1989-08-09,0.000000,0.359375,0.355469,0.355469,0.284068,1433600
1989-08-10,0.000000,0.359375,0.355469,0.355469,0.284068,1491200
1989-08-11,0.000000,0.359375,0.355469,0.355469,0.284068,1955200
1989-08-14,0.000000,0.359375,0.355469,0.355469,0.284068,499200
1989-08-15,0.000000,0.359375,0.347656,0.347656,0.277825,1107200
1989-08-16,0.000000,0.359375,0.343750,0.343750,0.274703,1504000
1989-08-17,0.000000,0.351563,0.343750,0.351563,0.280947,409600
1989-08-18,0.000000,0.351563,0.339844,0.339844,0.271582,851200
1989-08-21,0.000000,0.343750,0.320313,0.320313,0.255974,953600
1989-08-22,0.000000,0.324219,0.316406,0.320313,0.255974,1433600
1989-08-23,0.000000,0.324219,0.320313,0.320313,0.255974,272000
1989-08-24,0.000000,0.328125,0.320313,0.324219,0.259095,505600
1989-08-25,0.000000,0.332031,0.320313,0.324219,0.259095,854400
1989-08-28,0.000000,0.332031,0.324219,0.332031,0.265338,35200
1989-08-29,0.000000,0.335938,0.328125,0.328125,0.262217,636800
1989-08-30,0.000000,0.335938,0.328125,0.335938,0.268460,1542400
1989-08-31,0.000000,0.339844,0.335938,0.339844,0.271582,928000
1989-09-01,0.000000,0.351563,0.332031,0.351563,0.280947,646400
1989-09-05,0.000000,0.367188,0.343750,0.367188,0.293433,1593600
1989-09-06,0.000000,0.371094,0.355469,0.367188,0.293433,1193600
1989-09-07,0.000000,0.382813,0.363281,0.363281,0.290311,2896000
1989-09-08,0.000000,0.371094,0.363281,0.367188,0.293433,320000
1989-09-11,0.000000,0.367188,0.359375,0.359375,0.287190,140800
1989-09-12,0.000000,0.355469,0.351563,0.355469,0.284068,156800
1989-09-13,0.000000,0.359375,0.351563,0.351563,0.280947,505600
1989-09-14,0.000000,0.359375,0.351563,0.351563,0.280947,768000
1989-09-15,0.000000,0.359375,0.351563,0.359375,0.287190,233600
1989-09-18,0.000000,0.375000,0.351563,0.375000,0.299676,492800
1989-09-19,0.000000,0.371094,0.359375,0.371094,0.296555,1673600
1989-09-20,0.000000,0.375000,0.363281,0.363281,0.290311,262400
1989-09-21,0.000000,0.363281,0.363281,0.363281,0.290311,201600
1989-09-22,0.000000,0.375000,0.363281,0.375000,0.299676,16000
1989-09-25,0.000000,0.375000,0.363281,0.363281,0.290311,195200
1989-09-26,0.000000,0.375000,0.367188,0.371094,0.296555,131200
1989-09-27,0.000000,0.371094,0.363281,0.371094,0.296555,1968000
1989-09-28,0.000000,0.375000,0.367188,0.375000,0.299676,2019200
1989-09-29,0.000000,0.378906,0.367188,0.378906,0.302798,364800
