Date,Open,High,Low,Close,Adj Close,Volume
2021-05-14,9.880000,10.000000,9.870000,9.960000,9.960000,2971600
2021-05-17,9.950000,9.950000,9.870000,9.915000,9.915000,148300
2021-05-18,9.990000,10.000000,9.880000,9.901000,9.901000,394000
2021-05-19,9.960000,9.980000,9.930000,9.965000,9.965000,179500
2021-05-20,9.950000,10.000000,9.950000,9.950000,9.950000,220100
2021-05-21,10.000000,10.000000,9.950000,10.000000,10.000000,291200
2021-05-24,10.000000,10.000000,9.980000,10.000000,10.000000,25500
2021-05-25,10.000000,10.000000,9.980000,9.980000,9.980000,26700
2021-05-26,9.980000,9.980000,9.970000,9.970000,9.970000,9600
2021-05-27,9.970000,10.000000,9.960000,9.990000,9.990000,30700
2021-05-28,9.980000,9.980000,9.948000,9.960000,9.960000,15300
2021-06-01,9.980000,10.000000,9.960000,10.000000,10.000000,204500
2021-06-02,9.960000,10.000000,9.900000,9.960000,9.960000,141800
2021-06-03,9.970000,9.980000,9.960000,9.965000,9.965000,9900
2021-06-04,9.970000,9.975000,9.956000,9.970000,9.970000,80700
2021-06-07,9.960000,9.981000,9.950000,9.967000,9.967000,50200
2021-06-08,9.990000,10.000000,9.970000,10.000000,10.000000,21800
2021-06-09,10.000000,10.000000,9.975000,10.000000,10.000000,41900
2021-06-10,10.000000,10.000000,9.940000,10.000000,10.000000,55500
2021-06-11,10.000000,10.000000,9.970000,10.000000,10.000000,46500
2021-06-14,10.000000,10.000000,10.000000,10.000000,10.000000,0
2021-06-15,9.990000,9.990000,9.960000,9.990000,9.990000,259700
2021-06-16,9.950000,9.970000,9.950000,9.960000,9.960000,23600
2021-06-17,9.980000,9.980000,9.950000,9.955000,9.955000,89400
2021-06-18,9.950000,9.970000,9.940000,9.957000,9.957000,4700
2021-06-21,9.950000,9.955000,9.950000,9.950000,9.950000,600
2021-06-22,9.940000,9.990000,9.940000,9.940000,9.940000,2000
2021-06-23,9.980000,9.980000,9.940000,9.970000,9.970000,1000
2021-06-24,9.950000,9.961000,9.940000,9.958000,9.958000,507700
2021-06-25,9.970000,9.980000,9.970000,9.980000,9.980000,9500
2021-06-28,9.980000,9.980000,9.980000,9.980000,9.980000,2600
2021-06-29,9.980000,9.980000,9.960000,9.960000,9.960000,28800
2021-06-30,9.960000,9.970000,9.930000,9.960000,9.960000,20700
2021-07-01,9.950000,9.960000,9.894000,9.900000,9.900000,151000
2021-07-02,9.950000,9.970000,9.940000,9.940000,9.940000,21200
2021-07-06,9.980000,9.980000,9.930000,9.940000,9.940000,16300
2021-07-07,9.940000,9.974000,9.940000,9.974000,9.974000,101400
2021-07-08,9.980000,9.980000,9.900000,9.925000,9.925000,24200
2021-07-09,9.939000,9.980000,9.920000,9.955000,9.955000,12600
2021-07-12,9.920000,9.990000,9.920000,9.960000,9.960000,13600
2021-07-13,9.962000,9.980000,9.950000,9.980000,9.980000,8300
2021-07-14,9.980000,9.980000,9.980000,9.980000,9.980000,1900
2021-07-15,10.000000,10.050000,9.970000,10.040000,10.040000,1312400
2021-07-16,10.080000,10.086000,10.000000,10.050000,10.050000,718800
2021-07-19,10.050000,10.080000,9.980000,10.000000,10.000000,48900
2021-07-20,10.010000,10.050000,9.990000,10.010000,10.010000,23300
2021-07-21,9.985000,10.010000,9.979000,10.010000,10.010000,18800
2021-07-22,10.055000,10.055000,10.000000,10.010000,10.010000,41500
2021-07-23,9.970000,10.010000,9.970000,10.000000,10.000000,19600
2021-07-26,10.000000,10.000000,9.980000,9.990000,9.990000,25200
2021-07-27,9.990000,10.002000,9.926000,9.970000,9.970000,52300
2021-07-28,10.150000,10.150000,9.990000,10.000000,10.000000,4000
2021-07-29,9.999000,10.000000,9.992000,10.000000,10.000000,8800
2021-07-30,10.000000,10.000000,10.000000,10.000000,10.000000,0
2021-08-02,10.008000,10.010000,9.990000,10.000000,10.000000,22400
2021-08-03,10.000000,10.000000,9.990000,9.990000,9.990000,4300
2021-08-04,10.044000,10.044000,9.990000,10.000000,10.000000,15400
2021-08-05,10.000000,10.000000,9.978000,9.990000,9.990000,343800
2021-08-06,9.970000,10.000000,9.930000,10.000000,10.000000,24100
2021-08-09,10.000000,10.000000,9.980000,10.000000,10.000000,2300
2021-08-10,10.000000,10.000000,9.995000,10.000000,10.000000,4300
2021-08-11,10.000000,10.000000,9.950000,9.950000,9.950000,11600
2021-08-12,10.000000,10.010000,9.960000,9.960000,9.960000,11400
2021-08-13,10.000000,9.950000,9.950000,9.950000,9.950000,4
